C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_36_850.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_36_850.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_36_850.jpg, 0, 0.8947847, 0, 2.787963
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_36_955.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_36_955.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_36_955.jpg, 0, 1, 0, 4.204748
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_061.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_061.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_061.jpg, -0.2947804, 1, 0, 5.353355
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_164.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_164.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_164.jpg, -0.6060727, 1, 0, 6.451872
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_264.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_264.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_264.jpg, -0.3586661, 1, 0, 7.593172
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_370.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_370.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_370.jpg, -0.04551537, 1, 0, 8.721579
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_475.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_475.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_475.jpg, 0, 1, 0, 10.05773
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_579.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_579.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_579.jpg, -0.3123719, 1, 0, 11.13443
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_680.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_680.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_680.jpg, -0.6157436, 1, 0, 11.80443
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_788.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_788.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_788.jpg, -0.3228463, 0.8396394, 0, 13.13395
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_889.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_889.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_889.jpg, -0.01432055, 0.5311136, 0, 13.51321
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_37_994.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_37_994.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_37_994.jpg, -0.199308, 0.1925604, 0, 13.7094
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_095.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_095.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_095.jpg, -0.4493362, 0, 0, 14.08091
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_196.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_196.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_196.jpg, -0.1422663, 0, 0, 13.39044
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_297.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_297.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_297.jpg, 0, 0, 0, 13.79256
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_398.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_398.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_398.jpg, 0, 0, 0, 13.08895
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_507.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_507.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_507.jpg, 0, 0, 0, 13.52655
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_617.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_617.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_617.jpg, 0, 0.1598995, 0, 13.35486
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_722.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_722.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_722.jpg, 0, 0.4726245, 0, 13.20736
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_824.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_824.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_824.jpg, 0, 0.753197, 0, 14.06825
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_38_929.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_38_929.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_38_929.jpg, 0, 0.5199367, 0, 14.60258
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_036.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_036.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_036.jpg, -0.1432657, 0.151322, 0, 14.79892
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_144.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_144.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_144.jpg, -0.4419338, 0, 0, 14.88399
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_247.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_247.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_247.jpg, -0.7511212, 0, 0, 14.30421
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_349.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_349.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_349.jpg, -0.5249564, 0, 0, 14.37148
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_451.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_451.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_451.jpg, -0.3539348, 0, 0, 14.00532
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_555.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_555.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_555.jpg, -0.692704, 0, 0, 13.76426
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_657.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_657.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_657.jpg, -0.3877777, 0, 0, 13.88892
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_757.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_757.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_757.jpg, -0.08736836, 0, 0, 13.51175
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_864.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_864.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_864.jpg, 0, 0, 0, 13.59178
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_39_968.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_39_968.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_39_968.jpg, 0, 0, 0, 13.14394
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_074.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_074.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_074.jpg, 0, 0, 0, 12.98118
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_176.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_176.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_176.jpg, 0, 0.02306617, 0, 13.10872
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_282.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_282.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_282.jpg, 0, 0.3182522, 0, 12.96237
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_387.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_387.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_387.jpg, 0, 0.6283108, 0, 13.66368
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_494.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_494.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_494.jpg, 0, 0.977434, 0, 14.76127
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_596.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_596.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_596.jpg, 0, 1, 0, 15.58914
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_704.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_704.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_704.jpg, 0, 1, 0, 16.88099
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_808.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_808.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_808.jpg, 0, 0.7238659, 0, 17.50286
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_40_911.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_40_911.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_40_911.jpg, 0, 0.4297796, 0, 18.28679
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_015.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_015.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_015.jpg, -0.1886701, 0.07123677, 0, 18.40005
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_119.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_119.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_119.jpg, -0.4993441, 0, 0, 17.7032
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_223.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_223.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_223.jpg, -0.2144382, 0, 0, 17.98985
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_328.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_328.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_328.jpg, 0, 0, 0, 17.2937
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_434.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_434.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_434.jpg, 0, 0, 0, 17.06511
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_538.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_538.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_538.jpg, 0, 0, 0, 17.41903
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_643.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_643.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_643.jpg, 0, 0, 0, 16.70793
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_744.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_744.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_744.jpg, 0, 0.1721227, 0, 17.10616
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_847.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_847.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_847.jpg, 0, 0.4801935, 0, 16.90584
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_41_955.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_41_955.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_41_955.jpg, 0, 0.4729268, 0, 17.63438
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_062.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_062.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_062.jpg, 0, 0.1803671, 0, 18.2056
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_165.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_165.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_165.jpg, -0.2830229, 0, 0, 17.58582
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_268.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_268.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_268.jpg, -0.5892693, 0, 0, 17.72392
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_377.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_377.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_377.jpg, -0.2930794, 0, 0, 17.52699
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_486.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_486.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_486.jpg, 0, 0, 0, 16.84653
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_596.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_596.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_596.jpg, 0, 0, 0, 16.60788
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_703.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_703.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_703.jpg, 0, 0, 0, 16.96906
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_805.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_805.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_805.jpg, 0, 0, 0, 16.25607
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_42_911.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_42_911.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_42_911.jpg, 0, 0, 0, 16.63527
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_43_012.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_43_012.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_43_012.jpg, 0, 0.326896, 0, 16.17345
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_43_118.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_43_118.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_43_118.jpg, 0, 0.5817605, 0, 16.81678
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_43_226.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_43_226.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_43_226.jpg, 0, 0.284815, 0, 17.52053
C:\Users\Shivam\Desktop\data\IMG\center_2019_06_29_16_56_43_333.jpg, C:\Users\Shivam\Desktop\data\IMG\left_2019_06_29_16_56_43_333.jpg, C:\Users\Shivam\Desktop\data\IMG\right_2019_06_29_16_56_43_333.jpg, -0.08659261, 0, 0, 17.4999
